Meter identifier,Aerial_info,dc_day,dc_month,dc_week,latitude,longitude
M14584,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.515193,175.363563
M1025,Aerial Installed - Enabled,100.0,99.74537037,99.35515873,-37.512415,175.348951
M2784,Aerial Installed - Enabled,100.0,99.9537037,100.0496032,-37.469245,175.13939
M43397,Aerial Installed - Enabled,100.0,99.89583333,100.0,-37.469475,175.13979
M11933,Aerial Installed - Enabled,100.0,100.0,100.0,-37.490756,175.140281
M9894,Aerial Installed - Enabled,100.0,100.0115741,99.95039683,-37.463158,175.14359
M60206,Aerial Installed - Enabled,100.0,90.70601852,77.43055556,-37.465278,175.249698
M47113,Aerial Installed - Enabled,100.0,99.38657407,97.42063492,-37.460461,175.245341
M42394,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.503248,175.162545
M43324,Aerial Installed - Enabled,100.0,100.0347222,100.0496032,-37.500363,175.159538
M45766,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.4013867,175.1246317
M53071,Aerial Installed - Enabled,100.0,100.0,100.0,-37.48894,175.318373
M15773,Aerial Installed - Enabled,100.0,100.0,100.0,-37.496996,175.157956
M56715,Aerial Installed - Enabled,100.0,99.35185185,97.22222222,-37.403853,175.217771
M9712,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.484174,175.32104
M14900,Aerial Installed - Enabled,100.0,99.87268519,100.0,-37.347281,175.115386
M5785,Aerial Installed - Enabled,100.0,99.84953704,100.0496032,-37.357356,175.11022
M57307,Aerial Installed - Enabled,100.0,100.0347222,100.0992063,-37.614761,175.026783
M35339,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.536742,175.11883
M625,Aerial Installed - Enabled,100.3472222,100.0,100.0,-37.813378,174.976866
M50991,Aerial Installed - Enabled,100.0,100.0462963,100.0496032,-37.422578,175.081068
M67924,Aerial Installed - Enabled,0.0,0.0,0.0,-37.423936,175.084764
M10297,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.393033,175.074894
M1117,Aerial Installed - Enabled,100.0,99.90740741,100.0496032,-37.350938,175.1194
M68725,Aerial Installed - Enabled,100.0,99.81481481,99.90079365,-37.351206,175.10928
M17096,Aerial Installed - Enabled,100.0,99.96527778,100.0,-37.361666,175.295526
M22591,Aerial Installed - Enabled,100.0,99.375,100.0,-37.366333,175.299585
M55817,Aerial Installed - Enabled,0.0,0.0,0.0,-37.359805,175.307862
M55134,Aerial Installed - Enabled,0.0,0.0,0.0,-37.358515,175.308536
M26226,Aerial Installed - Enabled,0.0,0.0,0.0,-37.35178,175.308816
M32463,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.380191,175.253008
M231,Aerial Installed - Enabled,100.0,99.62962963,100.0,-37.373003,175.270655
M23040,Aerial Installed - Enabled,0.0,0.0,0.0,-37.51181,175.355235
M57158,Aerial Installed - Enabled,100.0,88.02083333,99.75198413,-37.510693,175.350213
M16387,Aerial Installed - Enabled,100.0,84.46759259,84.62301587,-37.513626,175.35531
M24644,Aerial Installed - Enabled,0.0,0.0,0.0,-37.515711,175.358468
M45571,Aerial Installed - Enabled,100.0,99.51388889,97.66865079,-37.51449,175.361118
M11810,Aerial Installed - Enabled,100.0,100.0,99.95039683,-37.515835,175.365043
M38571,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.51727,175.388758
M28810,Aerial Installed - Enabled,100.0,100.0462963,100.0496032,-37.519908,175.38861
M61480,Aerial Installed - Enabled,100.0,100.0,100.0,-37.547625,174.983153
M47534,Aerial Installed - Enabled,0.0,0.0,0.0,-37.546326,174.978883
M3083,Aerial Installed - Enabled,0.0,0.0,0.0,-37.546623,174.977495
M24075,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.419439,175.077013
M37923,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.54551,175.12599
M59953,Aerial Installed - Enabled,100.3472222,100.0347222,100.0496032,-37.533362,175.106296
M33673,Aerial Installed - Enabled,100.3472222,100.0115741,100.0992063,-37.534282,175.096719
M10957,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.568425,175.091708
M22575,Aerial Installed - Enabled,73.95833333,91.05324074,79.26587302,-37.676697,175.090533
M37173,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.548161,175.137631
M25776,Aerial Installed - Enabled,100.0,100.0,100.0,-37.566098,175.088586
M61519,Aerial Installed - Enabled,100.0,99.98842593,100.0496032,-37.548974,175.142539
M52285,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.530415,175.114579
M50971,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.342741,175.325248
M22326,Aerial Installed - Enabled,0.0,0.0,0.0,-37.393397,175.266148
M53101,Aerial Installed - Enabled,100.0,99.91898148,100.0,-37.35287,175.3006
M62450,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.353523,175.29059
M26683,Aerial Installed - Enabled,0.0,82.91666667,50.3968254,-37.663393,175.014602
M41482,Aerial Installed - Enabled,100.0,99.97685185,99.95039683,-37.552698,175.242048
M45899,Aerial Installed - Enabled,0.0,32.39583333,0.0,-37.589218,175.213928
M54429,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.571458,175.220048
M7684,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.575586,175.105331
M63306,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.569803,175.110458
M8052,Aerial Installed - Enabled,100.0,100.0,99.95039683,-37.464018,175.308075
M29473,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.462003,175.313761
M20195,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.464536,175.306636
M65794,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.466315,175.30064
M54656,Aerial Installed - Enabled,100.0,100.0,100.0,-37.624411,175.173188
M41118,Aerial Installed - Enabled,100.0,100.0694444,100.0496032,-37.581515,175.133075
M37502,Aerial Installed - Enabled,51.04166667,53.56481481,43.40277778,-37.585708,175.113061
M15940,Aerial Installed - Enabled,100.0,100.0347222,100.0496032,-37.617938,175.179721
M12904,Aerial Installed - Enabled,0.0,0.0,0.0,-37.440501,175.334535
M3305,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.433816,175.310462
M51287,Aerial Installed - Enabled,70.83333333,65.16203704,74.90079365,-37.45253,175.331457
M44553,Aerial Installed - Enabled,72.91666667,65.47453704,76.53769841,-37.452933,175.329083
M31874,Aerial Installed - Enabled,100.0,99.84953704,100.0,-37.356387,175.114125
M35708,Aerial Installed - Enabled,100.0,99.87268519,100.0496032,-37.359078,175.117755
M39375,Aerial Installed - Enabled,21.875,60.18518519,49.20634921,-37.431325,175.345315
M57443,Aerial Installed - Enabled,0.0,0.0,0.0,-37.423306,175.358985
M67915,Aerial Installed - Enabled,100.0,98.3912037,98.31349206,-37.425555,175.35066
M8591,Aerial Installed - Enabled,,,,-37.431325,175.345315
M47207,Aerial Installed - Enabled,100.0,99.96527778,100.0,-37.404301,175.295345
M69975,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.405568,175.296171
M67623,Aerial Installed - Enabled,100.0,99.75694444,99.25595238,-37.414352,175.366483
M54479,Aerial Installed - Enabled,98.95833333,99.79166667,99.25595238,-37.416636,175.361935
M8188,Aerial Installed - Enabled,100.0,99.9537037,100.0496032,-37.412298,175.299103
M10775,Aerial Installed - Enabled,0.0,0.0,0.0,-37.40677,175.312721
M22133,Aerial Installed - Enabled,100.0,99.3287037,97.32142857,-37.397316,175.218386
M1062,Aerial Installed - Enabled,100.0,98.20601852,99.35515873,-37.4232,175.35851
M36244,Aerial Installed - Enabled,100.0,96.16898148,90.12896825,-37.423158,175.356736
M35346,Aerial Installed - Enabled,100.0,100.0,100.0,-37.575171,175.07825
M58566,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.385655,175.289498
M53897,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.39908,175.293938
M49424,Aerial Installed - Enabled,100.0,99.96527778,100.0,-37.401023,175.291031
M28631,Aerial Installed - Enabled,43.75,83.76157407,53.5218254,-37.406394,175.297181
M26515,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.385746,175.287847
M59310,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.530733,175.244791
M18414,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.516628,175.249413
M46318,Aerial Installed - Enabled,100.0,89.38657407,79.71230159,-37.344811,175.29218
M44062,Aerial Installed - Enabled,100.0,99.69907407,100.0,-37.390413,175.26324
M21752,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.389957,175.238499
M34354,Aerial Installed - Enabled,100.0,100.0115741,100.1488095,-37.591695,175.208605
M20421,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.579383,175.104106
M37279,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.605443,175.166626
M47589,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.538245,175.12284
M36808,Aerial Installed - Enabled,100.0,99.98842593,99.95039683,-37.584413,175.133106
M12352,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.5993186,175.156864
M59169,Aerial Installed - Enabled,100.0,100.0,100.0,-37.597658,175.104424
M65112,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.489838,175.175081
M8823,Aerial Installed - Enabled,100.0,99.98842593,99.95039683,-37.607598,175.111747
M2031,Aerial Installed - Enabled,100.0,99.65277778,99.85119048,-37.635562,175.019931
M58992,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.578236,175.228963
M64638,Aerial Installed - Enabled,100.0,100.0,100.0,-37.593711,175.207219
M58548,Aerial Installed - Enabled,100.0,100.0,99.95039683,-37.60959,175.196333
M43641,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.535366,175.119402
M23408,Aerial Installed - Enabled,100.3472222,100.0231481,100.0496032,-37.507565,175.192969
M14809,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.484813,175.234539
M9435,Aerial Installed - Enabled,100.0,100.0,100.0,-37.489957,175.166856
M58703,Aerial Installed - Enabled,100.0,100.0,100.0,-37.60224,175.158953
M24048,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.506608,175.257823
M48695,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.547458,175.074864
M24073,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.482992,175.23759
M35660,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.590508,175.101685
M63945,Aerial Installed - Enabled,100.0,97.21064815,100.0,-37.714595,175.115225
M2536,Aerial Installed - Enabled,100.0,98.1712963,99.8015873,-37.716083,175.11884
M59414,Aerial Installed - Enabled,100.0,99.28240741,100.0,-37.715891,175.11965
M40060,Aerial Installed - Enabled,0.0,0.0,0.0,-37.607723,175.022548
M67700,Aerial Installed - Enabled,100.0,100.0,100.0496032,-37.482526,175.232656
M22353,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.544956,175.243366
M25347,Aerial Installed - Enabled,100.0,100.0115741,99.95039683,-37.530626,175.236054
M16851,Aerial Installed - Enabled,100.0,100.0,100.0,-37.57251,175.061762
M40371,Aerial Installed - Enabled,100.0,100.0,100.0,-37.523312,175.247704
M13536,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.605018,175.041518
M59592,Aerial Installed - Enabled,100.0,100.0347222,100.0,-37.604746,175.036474
M56554,Aerial Installed - Enabled,100.0,99.98842593,100.0496032,-37.60491,175.04148
M51060,Aerial Installed - Enabled,100.0,100.0,100.0,-37.620124,175.118202
M29218,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.613643,175.027393
M52873,Aerial Installed - Enabled,99.65277778,100.0,99.95039683,-37.448661,175.073359
M60839,Aerial Installed - Enabled,100.0,99.97685185,99.90079365,-37.455028,175.061055
M3888,Aerial Installed - Enabled,0.0,0.0,0.0,-37.610165,175.023832
M57341,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.642183,175.026124
M43324,Aerial Installed - Enabled,0.0,11.99074074,0.0,-37.597387,175.086283
M43917,Aerial Installed - Enabled,100.0,100.0,100.0,-37.526171,175.170692
M49783,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.605948,175.0352
M52831,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.578138,175.133486
M36281,Aerial Installed - Enabled,0.0,0.0,0.0,-37.577574,175.126108
M27223,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.488964,175.188473
M47685,Aerial Installed - Enabled,100.0,100.0,100.0,-37.557544,175.243948
M64894,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.580487,175.119085
M53760,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.582191,175.13077
M15639,Aerial Installed - Enabled,100.0,94.50231481,78.57142857,-37.378473,175.103976
M59369,Aerial Installed - Enabled,100.0,94.14351852,77.08333333,-37.378086,175.102253
M46740,Aerial Installed - Enabled,100.0,100.0,99.95039683,-37.398275,175.112208
M62701,Aerial Installed - Enabled,100.0,100.0462963,100.0,-37.392645,175.111625
M28838,Aerial Installed - Enabled,0.0,0.0,0.0,-37.496983,175.015926
M20887,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.565166,174.977068
M39511,Aerial Installed - Enabled,100.0,94.87268519,92.41071429,-37.446983,175.24677
M7527,Aerial Installed - Enabled,0.0,0.0,0.0,-37.947125,174.873072
M49303,Aerial Installed - Enabled,100.0,98.71527778,100.0,-37.716006,174.909703
M64168,Aerial Installed - Enabled,0.0,0.0,0.0,-37.71816,174.9023
M31581,Aerial Installed - Enabled,0.0,0.0,0.0,-37.706555,174.921373
M13464,Aerial Installed - Enabled,100.0,99.4212963,97.42063492,-37.451213,175.244355
M45342,Aerial Installed - Enabled,100.0,99.38657407,97.32142857,-37.426326,175.225173
M21369,Aerial Installed - Enabled,0.0,0.0,0.0,-37.887035,174.767632
M23535,Aerial Installed - Enabled,0.0,62.65046296,0.0,-37.915878,174.793515
M11485,Aerial Installed - Enabled,100.0,99.36342593,97.2718254,-37.398681,175.218185
M65393,Aerial Installed - Enabled,0.0,0.0,0.0,-37.384142,175.307573
M42797,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.38398,175.30549
M44776,Aerial Installed - Enabled,100.0,99.36342593,97.32142857,-37.397176,175.21657
M56012,Aerial Installed - Enabled,0.0,0.0,0.0,-37.377828,175.316391
M40970,Aerial Installed - Enabled,0.0,0.0,0.0,-37.373904,175.356214
M59759,Aerial Installed - Enabled,0.0,0.0,0.0,-37.375943,175.358496
M59111,Aerial Installed - Enabled,100.3472222,99.9537037,100.0496032,-37.423968,175.296568
M34067,Aerial Installed - Enabled,0.0,0.0,0.0,-37.374105,175.355124
M44330,Aerial Installed - Enabled,0.0,0.0,0.0,-37.37225,175.351243
M30883,Aerial Installed - Enabled,100.0,98.7962963,100.0,-37.587694,174.824967
M2970,Aerial Installed - Enabled,100.0,98.58796296,99.00793651,-37.590573,174.818742
M32590,Aerial Installed - Enabled,0.0,0.0,0.0,-37.588615,174.82441
M68939,Aerial Installed - Enabled,100.0,98.80787037,100.0,-37.575331,174.838634
M62705,Aerial Installed - Enabled,100.0,78.59953704,90.2281746,-37.6851883,174.9780483
M16919,Aerial Installed - Enabled,100.0,96.79398148,96.18055556,-37.480683,175.245069
M33590,Aerial Installed - Enabled,0.0,0.0,0.0,-37.301364,175.310911
M11244,Aerial Installed - Enabled,100.0,99.96527778,100.0,-37.386034,175.289903
M46248,Aerial Installed - Enabled,100.0,99.40972222,97.4702381,-37.480037,175.258116
M36378,Aerial Installed - Enabled,100.0,98.72685185,97.32142857,-37.480724,175.269183
M53853,Aerial Installed - Enabled,100.0,98.76157407,97.32142857,-37.481371,175.26842
M28074,Aerial Installed - Enabled,0.0,0.0,0.0,-37.449753,175.284521
M44239,Aerial Installed - Enabled,100.0,100.0,100.0,-37.440991,175.290469
M55529,Aerial Installed - Enabled,100.0,100.0,100.0,-37.880153,174.867725
M39045,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.859874,174.900278
M2486,Aerial Installed - Enabled,100.0,98.15972222,92.46031746,-37.290035,175.3142
M39585,Aerial Installed - Enabled,100.0,98.27546296,93.70039683,-37.28814,175.313795
M50299,Aerial Installed - Enabled,100.0,99.61805556,98.71031746,-37.288816,175.314702
M39851,Aerial Installed - Enabled,100.0,99.28240741,97.32142857,-37.288816,175.314702
M51123,Aerial Installed - Enabled,0.0,0.0,0.0,-37.313976,175.305628
M66590,Aerial Installed - Enabled,100.0,100.0,100.0,-37.671474,175.070074
M14489,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.337134,175.323294
M34946,Aerial Installed - Enabled,100.0,99.96527778,100.0,-37.369653,175.287905
M20261,Aerial Installed - Enabled,100.0,99.96527778,100.0,-37.370458,175.287408
M872,Aerial Installed - Enabled,100.0,99.87268519,100.0,-37.69575,175.055971
M54551,Aerial Installed - Enabled,100.0,99.94212963,100.0496032,-37.696646,175.057838
M27522,Aerial Installed - Enabled,98.95833333,99.78009259,99.20634921,-37.683357,175.104482
M47887,Aerial Installed - Enabled,98.95833333,99.38657407,99.85119048,-37.676803,175.100437
M23794,Aerial Installed - Enabled,56.25,79.89583333,80.05952381,-37.676058,175.09663
M34143,Aerial Installed - Enabled,56.25,78.68055556,80.30753968,-37.675981,175.094261
M26421,Aerial Installed - Enabled,100.0,100.0347222,100.0496032,-37.517705,175.37961
M45253,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.514518,175.387765
M65389,Aerial Installed - Enabled,100.0,100.0,100.0,-37.515475,175.381171
M62257,Aerial Installed - Enabled,100.0,100.0,100.0,-37.5114,175.386396
M34447,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.518306,175.389133
M37371,Aerial Installed - Enabled,100.0,99.96527778,100.0,-37.370056,175.30196
M5966,Aerial Installed - Enabled,100.0,99.66435185,100.0,-37.379731,175.272535
M14290,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.880197,174.826375
M62683,Aerial Installed - Enabled,100.0,99.98842593,99.95039683,-37.674746,175.08554
M13320,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.674902,175.083266
M11752,Aerial Installed - Enabled,100.0,97.19907407,100.0496032,-37.630729,174.967574
M49485,Aerial Installed - Enabled,100.0,97.15277778,100.0,-37.630974,174.968948
M61003,Aerial Installed - Enabled,0.0,0.0,0.0,-37.672973,174.969301
M22017,Aerial Installed - Enabled,100.0,98.87731481,100.0496032,-37.470852,175.164145
M23223,Aerial Installed - Enabled,100.0,100.0,100.0,-37.516466,175.338833
M66157,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.357376,175.270403
M14361,Aerial Installed - Enabled,100.3472222,99.94212963,100.0496032,-37.369718,175.240421
M20319,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.359748,175.265152
M44090,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.360976,175.266996
M67828,Aerial Installed - Enabled,100.0,99.93055556,100.0,-37.357693,175.268703
M67098,Aerial Installed - Enabled,100.0,99.71064815,100.0,-37.374122,175.226151
M2528,Aerial Installed - Enabled,0.0,0.0,0.0,-37.344526,175.320959
M52911,Aerial Installed - Enabled,0.0,0.0,0.0,-37.31036,175.306495
M17821,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.46661,175.300188
M4816,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.541061,175.277042
M9231,Aerial Installed - Enabled,100.3472222,100.0231481,100.0496032,-37.485021,175.332684
M15789,Aerial Installed - Enabled,100.0,96.64351852,90.17857143,-37.377469,175.215539
M2223,Aerial Installed - Enabled,100.0,99.79166667,100.0,-37.339186,175.32392
M50601,Aerial Installed - Enabled,0.0,49.53703704,29.61309524,-37.644706,175.189509
M48436,Aerial Installed - Enabled,0.0,82.28009259,50.0,-37.661172,175.013264
M3977,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.52008,175.141361
M19188,Aerial Installed - Enabled,0.0,51.78240741,18.84920635,-37.708141,175.124484
M33793,Aerial Installed - Enabled,0.0,0.0,0.0,-37.681881,174.971946
M15175,Aerial Installed - Enabled,0.0,0.0,0.0,-37.687333,174.892721
M12956,Aerial Installed - Enabled,100.0,98.75,100.0496032,-37.687323,174.89277
M40483,Aerial Installed - Enabled,100.0,98.71527778,100.0,-37.701248,174.914273
M22713,Aerial Installed - Enabled,100.0,98.25231481,97.51984127,-37.607166,174.914021
M69652,Aerial Installed - Enabled,0.0,75.5787037,42.80753968,-37.655632,175.019105
M58232,Aerial Installed - Enabled,0.0,0.0,0.0,-37.61977,174.883023
M3409,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.648216,175.027525
M25320,Aerial Installed - Enabled,38.19444444,46.67824074,68.5515873,-37.647893,175.022598
M37794,Aerial Installed - Enabled,100.0,99.98842593,100.0496032,-37.515343,175.027844
M28777,Aerial Installed - Enabled,0.0,0.0,0.0,-37.51753,175.022943
M3744,Aerial Installed - Enabled,100.3472222,100.0115741,100.0496032,-37.803728,174.914253
M17168,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.877693,174.867105
M27653,Aerial Installed - Enabled,100.0,100.0,100.0,-37.523883,175.03896
M22152,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.546988,174.985686
M33241,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.546553,174.984901
M3450,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.550549,174.993146
M13002,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.550427,174.993475
M65076,Aerial Installed - Enabled,100.0,99.66435185,98.71031746,-37.893241,174.869666
M26918,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.880445,174.867543
M63026,Aerial Installed - Enabled,0.0,0.0,0.0,-37.534578,175.018254
M67910,Aerial Installed - Enabled,0.0,0.0,0.0,-37.53366,175.006275
M57798,Aerial Installed - Enabled,0.0,0.0,0.0,-37.533988,175.006424
M20701,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.70989,175.119395
M42067,Aerial Installed - Enabled,100.0,100.0,100.0,-37.512466,175.009896
M56231,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.507118,175.033396
M69859,Aerial Installed - Enabled,0.0,0.0,0.0,-37.766078,174.900346
M67633,Aerial Installed - Enabled,100.0,98.37962963,100.0,-37.714253,174.946648
M60108,Aerial Installed - Enabled,100.0,98.73842593,100.0,-37.689368,174.892666
M32403,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.858165,174.857965
M67792,Aerial Installed - Enabled,100.0,99.66435185,100.0,-37.902146,174.853198
M63358,Aerial Installed - Enabled,0.0,0.0,0.0,-37.928366,174.918884
M61448,Aerial Installed - Enabled,100.0,99.96527778,100.0,-37.374193,175.28754
M33244,Aerial Installed - Enabled,100.0,99.97685185,99.90079365,-37.566373,175.159405
M24499,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.566373,175.159405
M20827,Aerial Installed - Enabled,42.36111111,72.2337963,63.98809524,-37.663533,175.096053
M62793,Aerial Installed - Enabled,100.0,100.0231481,100.0496032,-37.658165,175.292155
M28261,Aerial Installed - Enabled,100.0,99.91898148,100.0,-37.223396,175.294252
M4473,Aerial Installed - Enabled,100.0,100.0,100.0,-37.675872,175.051588
M2906,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.403726,175.153493
M54252,Aerial Installed - Enabled,0.0,0.0,0.0,-37.732655,174.868905
M44096,Aerial Installed - Enabled,0.0,0.0,0.0,-37.732508,174.869458
M69289,Aerial Installed - Enabled,100.0,96.88657407,92.01388889,-37.748376,174.86791
M22935,Aerial Installed - Enabled,100.0,96.86342593,91.96428571,-37.748642,174.867566
M15890,Aerial Installed - Enabled,94.79166667,75.42824074,92.90674603,-37.712917,174.858057
M4734,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.501351,175.143861
M38224,Aerial Installed - Enabled,100.0,98.24074074,97.51984127,-37.608877,174.906977
M14325,Aerial Installed - Enabled,100.0,98.72685185,100.0,-37.758496,174.861586
M23448,Aerial Installed - Enabled,87.5,72.5,74.85119048,-37.678191,174.857419
M13712,Aerial Installed - Enabled,100.3472222,99.76851852,99.10714286,-37.482277,175.099091
M1950,Aerial Installed - Enabled,100.0,100.0347222,100.0496032,-37.486436,175.096589
M18167,Aerial Installed - Enabled,99.65277778,99.98842593,99.95039683,-37.485957,175.097482
M40572,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.48583,175.100363
M64040,Aerial Installed - Enabled,100.0,100.0347222,100.0496032,-37.505671,175.064181
M29213,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.566105,175.159723
M69709,Aerial Installed - Enabled,100.0,98.04398148,95.18849206,-37.580887,175.047573
M26580,Aerial Installed - Enabled,100.0,99.76851852,100.0,-37.579909,175.0516
M22626,Aerial Installed - Enabled,0.0,0.0,0.0,-37.564741,175.05077
M52183,Aerial Installed - Enabled,99.65277778,100.0,99.95039683,-37.446357,175.117601
M47918,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.85611,175.033703
M3438,Aerial Installed - Enabled,100.0,99.98842593,100.0,-37.822931,174.854135
M49321,Aerial Installed - Enabled,0.0,0.0,0.0,-37.662578,174.836812
M45913,Aerial Installed - Enabled,0.0,0.0,0.0,-37.71151,174.857885
M61662,Aerial Installed - Enabled,96.875,87.5,89.83134921,-37.705007,174.853202
M27369,Aerial Installed - Enabled,0.0,0.0,0.0,-37.648226,174.835045
M45481,Aerial Installed - Enabled,100.0,88.11342593,89.83134921,-37.658273,175.092513
M27077,Aerial Installed - Enabled,53.125,76.49305556,77.77777778,-37.64702,175.082475
M16002,Aerial Installed - Enabled,100.0,99.67592593,100.0,-37.37438,175.272873
M52900,Aerial Installed - Enabled,100.0,84.12037037,97.76785714,-37.888443,174.803008
M47919,Aerial Installed - Enabled,100.0,100.0,100.0,-37.827455,175.023373
M23008,Aerial Installed - Enabled,100.0,100.0,100.0,-37.827776,175.025802
M34733,Aerial Installed - Enabled,100.0,100.0,100.0,-37.85776,175.035733
M20515,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.380875,175.29622
M68850,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.37581,175.288646
M28626,Aerial Installed - Enabled,100.0,99.9537037,100.0,-37.378288,175.298035
M68659,Aerial Installed - Enabled,100.0,99.97685185,100.0,-37.378048,175.29967
M62977,Aerial Installed - Enabled,100.0,99.96527778,100.0,-37.385623,175.28963
M49364,Aerial Installed - Enabled,100.0,99.90740741,100.0496032,-37.46843,175.143145
M14700,Aerial Installed - Enabled,100.0,99.71064815,100.0,-37.672498,175.369089
M50623,Aerial Installed - Enabled,100.0,99.94212963,100.0,-37.39152,175.260219
M36491,Aerial Installed - Enabled,100.0,98.94675926,95.63492063,-37.407152,175.304071
M5940,Aerial Installed - Enabled,100.0,100.0,100.0,-37.502716,175.257114
M20302,Aerial Installed - Enabled,0.0,0.0,0.0,-37.43862,175.085713
M2222,Aerial Installed - Enabled,100.0,100.0115741,100.0496032,-37.485346,175.035283
M18990,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.499736,175.25565
M28621,Aerial Installed - Enabled,0.0,67.90509259,18.20436508,-37.492279,175.252151
M6558,Aerial Installed - Enabled,100.0,100.0231481,100.0,-37.860309,174.893186
M20160,Aerial Installed - Enabled,0.0,80.82175926,49.00793651,-37.670617,175.007463
M13012,Aerial Installed - Enabled,0.0,80.33564815,45.43650794,-37.666826,175.008937
M10920,Aerial Installed - Enabled,0.0,0.0,0.0,-37.445325,175.240246
M20812,Aerial Installed - Enabled,100.0,99.98842593,100.0992063,-37.424966,175.29712
M51378,Aerial Installed - Enabled,100.0,100.0115741,100.0,-37.48047,175.153237
